"entry_id","incident_id","incident_type","description","location","county","severity","lat","lon","lanes","create_time","start_time","last_update","direction","vehicles_involved","lanes_status","participants","traffic_alert","additional_data","source","op_center","recorded_at"
"300","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 07:10:04.796267-04"
"302","35007bcc84c703eb0067d32ec4235c0a","Medical Emergency","Incident @ I-495 INNER LOOP PRIOR TO EXIT 36 MD 187 OLD GEORGETOWN RD (IL) (MM 37.5)","Incident @ I-495 INNER LOOP PRIOR TO EXIT 36 MD 187 OLD GEORGETOWN RD (IL) (MM 37.5)","Montgomery",2,"39.01419","-77.127266","RS (closed), L3 (closed), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), RS (open)","2025-04-01 07:04:33","2025-04-01 07:02:36","2025-04-01 07:04:34.307","Inner Loop","1 vehicle involved.","1/3 Inner Loop-right Traffic Lane, right Shoulder closed","Fireboard, CHART Unit - 04541SG",False,"{}",NULL,NULL,"2025-04-01 07:10:04.800193-04"
"305","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 07:11:04.834345-04"
"307","35007bcc84c703eb0067d32ec4235c0a","Medical Emergency","Incident @ I-495 INNER LOOP PRIOR TO EXIT 36 MD 187 OLD GEORGETOWN RD (IL) (MM 37.5)","Incident @ I-495 INNER LOOP PRIOR TO EXIT 36 MD 187 OLD GEORGETOWN RD (IL) (MM 37.5)","Montgomery",2,"39.01419","-77.127266","RS (closed), L3 (closed), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), RS (open)","2025-04-01 07:04:33","2025-04-01 07:02:36","2025-04-01 07:04:34.307","Inner Loop","1 vehicle involved.","1/3 Inner Loop-right Traffic Lane, right Shoulder closed","Fireboard, CHART Unit - 04541SG",False,"{}",NULL,NULL,"2025-04-01 07:11:04.838324-04"
"310","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 07:12:04.802715-04"
"312","35007bcc84c703eb0067d32ec4235c0a","Medical Emergency","Incident @ I-495 INNER LOOP PRIOR TO EXIT 36 MD 187 OLD GEORGETOWN RD (IL) (MM 37.5)","Incident @ I-495 INNER LOOP PRIOR TO EXIT 36 MD 187 OLD GEORGETOWN RD (IL) (MM 37.5)","Montgomery",2,"39.01419","-77.127266","RS (closed), L3 (closed), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), RS (open)","2025-04-01 07:04:33","2025-04-01 07:02:36","2025-04-01 07:04:34.307","Inner Loop","1 vehicle involved.","1/3 Inner Loop-right Traffic Lane, right Shoulder closed","Fireboard, CHART Unit - 04541SG",False,"{}",NULL,NULL,"2025-04-01 07:12:04.806484-04"
"315","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 07:13:04.811293-04"
"317","35007bcc84c703eb0067d32ec4235c0a","Medical Emergency","Incident @ I-495 INNER LOOP PRIOR TO EXIT 36 MD 187 OLD GEORGETOWN RD (IL) (MM 37.5)","Incident @ I-495 INNER LOOP PRIOR TO EXIT 36 MD 187 OLD GEORGETOWN RD (IL) (MM 37.5)","Montgomery",2,"39.01419","-77.127266","RS (closed), L3 (closed), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), RS (open)","2025-04-01 07:04:33","2025-04-01 07:02:36","2025-04-01 07:04:34.307","Inner Loop","1 vehicle involved.","1/3 Inner Loop-right Traffic Lane, right Shoulder closed","Fireboard, CHART Unit - 04541SG",False,"{}",NULL,NULL,"2025-04-01 07:13:04.815185-04"
"320","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 07:14:04.847026-04"
"322","35007bcc84c703eb0067d32ec4235c0a","Medical Emergency","Incident @ I-495 INNER LOOP PRIOR TO EXIT 36 MD 187 OLD GEORGETOWN RD (IL) (MM 37.5)","Incident @ I-495 INNER LOOP PRIOR TO EXIT 36 MD 187 OLD GEORGETOWN RD (IL) (MM 37.5)","Montgomery",2,"39.01419","-77.127266","RS (closed), L3 (closed), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), RS (open)","2025-04-01 07:13:15","2025-04-01 07:02:36","2025-04-01 07:13:17.391","Inner Loop","1 vehicle involved.","1/3 Inner Loop-right Traffic Lane, right Shoulder closed","Fireboard, CHART Unit - 04541SG",False,"{}",NULL,NULL,"2025-04-01 07:14:04.850889-04"
"325","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 07:15:04.830071-04"
"327","35007bcc84c703eb0067d32ec4235c0a","Medical Emergency","Incident @ I-495 INNER LOOP PRIOR TO EXIT 36 MD 187 OLD GEORGETOWN RD (IL) (MM 37.5)","Incident @ I-495 INNER LOOP PRIOR TO EXIT 36 MD 187 OLD GEORGETOWN RD (IL) (MM 37.5)","Montgomery",2,"39.01419","-77.127266","RS (closed), L3 (closed), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), RS (open)","2025-04-01 07:13:15","2025-04-01 07:02:36","2025-04-01 07:13:17.391","Inner Loop","1 vehicle involved.","1/3 Inner Loop-right Traffic Lane, right Shoulder closed","Fireboard, CHART Unit - 04541SG",False,"{}",NULL,NULL,"2025-04-01 07:15:04.833145-04"
"330","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 07:16:04.984538-04"
"332","35007bcc84c703eb0067d32ec4235c0a","Medical Emergency","Incident @ I-495 INNER LOOP PRIOR TO EXIT 36 MD 187 OLD GEORGETOWN RD (IL) (MM 37.5)","Incident @ I-495 INNER LOOP PRIOR TO EXIT 36 MD 187 OLD GEORGETOWN RD (IL) (MM 37.5)","Montgomery",2,"39.01419","-77.127266","RS (closed), L3 (closed), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), RS (open)","2025-04-01 07:13:15","2025-04-01 07:02:36","2025-04-01 07:13:17.391","Inner Loop","1 vehicle involved.","1/3 Inner Loop-right Traffic Lane, right Shoulder closed","Fireboard, CHART Unit - 04541SG",False,"{}",NULL,NULL,"2025-04-01 07:16:04.988202-04"
"335","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 07:17:04.893525-04"
"337","35007bcc84c703eb0067d32ec4235c0a","Medical Emergency","Incident @ I-495 INNER LOOP PRIOR TO EXIT 36 MD 187 OLD GEORGETOWN RD (IL) (MM 37.5)","Incident @ I-495 INNER LOOP PRIOR TO EXIT 36 MD 187 OLD GEORGETOWN RD (IL) (MM 37.5)","Montgomery",2,"39.01419","-77.127266","RS (closed), L3 (closed), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), RS (open)","2025-04-01 07:13:15","2025-04-01 07:02:36","2025-04-01 07:13:17.391","Inner Loop","1 vehicle involved.","1/3 Inner Loop-right Traffic Lane, right Shoulder closed","Fireboard, CHART Unit - 04541SG",False,"{}",NULL,NULL,"2025-04-01 07:17:04.8972-04"
"340","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 07:18:04.869835-04"
"342","35007bcc84c703eb0067d32ec4235c0a","Medical Emergency","Incident @ I-495 INNER LOOP PRIOR TO EXIT 36 MD 187 OLD GEORGETOWN RD (IL) (MM 37.5)","Incident @ I-495 INNER LOOP PRIOR TO EXIT 36 MD 187 OLD GEORGETOWN RD (IL) (MM 37.5)","Montgomery",2,"39.01419","-77.127266","RS (closed), L3 (closed), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), RS (open)","2025-04-01 07:13:15","2025-04-01 07:02:36","2025-04-01 07:13:17.391","Inner Loop","1 vehicle involved.","1/3 Inner Loop-right Traffic Lane, right Shoulder closed","Fireboard, CHART Unit - 04541SG",False,"{}",NULL,NULL,"2025-04-01 07:18:04.873785-04"
"345","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 07:19:04.870544-04"
"347","35007bcc84c703eb0067d32ec4235c0a","Medical Emergency","Incident @ I-495 INNER LOOP PRIOR TO EXIT 36 MD 187 OLD GEORGETOWN RD (IL) (MM 37.5)","Incident @ I-495 INNER LOOP PRIOR TO EXIT 36 MD 187 OLD GEORGETOWN RD (IL) (MM 37.5)","Montgomery",2,"39.01419","-77.127266","RS (closed), L3 (closed), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), RS (open)","2025-04-01 07:13:15","2025-04-01 07:02:36","2025-04-01 07:13:17.391","Inner Loop","1 vehicle involved.","1/3 Inner Loop-right Traffic Lane, right Shoulder closed","Fireboard, CHART Unit - 04541SG",False,"{}",NULL,NULL,"2025-04-01 07:19:04.874387-04"
"350","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 07:19:51","2025-04-01 05:27:06","2025-04-01 07:19:54.468","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 07:20:04.888173-04"
"352","35007bcc84c703eb0067d32ec4235c0a","Medical Emergency","Incident @ I-495 INNER LOOP PRIOR TO EXIT 36 MD 187 OLD GEORGETOWN RD (IL) (MM 37.5)","Incident @ I-495 INNER LOOP PRIOR TO EXIT 36 MD 187 OLD GEORGETOWN RD (IL) (MM 37.5)","Montgomery",2,"39.01419","-77.127266","RS (closed), L3 (closed), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), RS (open)","2025-04-01 07:19:15","2025-04-01 07:02:36","2025-04-01 07:19:19.326","Inner Loop","1 vehicle involved.","1/3 Inner Loop-right Traffic Lane, right Shoulder closed","Fireboard, CHART Unit - 04541SG",False,"{}",NULL,NULL,"2025-04-01 07:20:04.891892-04"
"355","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 07:19:51","2025-04-01 05:27:06","2025-04-01 07:19:54.468","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 07:21:04.939318-04"
"357","35007bcc84c703eb0067d32ec4235c0a","Medical Emergency","Incident @ I-495 INNER LOOP PRIOR TO EXIT 36 MD 187 OLD GEORGETOWN RD (IL) (MM 37.5)","Incident @ I-495 INNER LOOP PRIOR TO EXIT 36 MD 187 OLD GEORGETOWN RD (IL) (MM 37.5)","Montgomery",2,"39.01419","-77.127266","RS (closed), L3 (closed), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), RS (open)","2025-04-01 07:19:15","2025-04-01 07:02:36","2025-04-01 07:19:19.326","Inner Loop","1 vehicle involved.","1/3 Inner Loop-right Traffic Lane, right Shoulder closed","Fireboard, CHART Unit - 04541SG",False,"{}",NULL,NULL,"2025-04-01 07:21:04.942527-04"
"360","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 07:19:51","2025-04-01 05:27:06","2025-04-01 07:19:54.468","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 07:22:04.879584-04"
"362","35007bcc84c703eb0067d32ec4235c0a","Medical Emergency","Incident @ I-495 INNER LOOP PRIOR TO EXIT 36 MD 187 OLD GEORGETOWN RD (IL) (MM 37.5)","Incident @ I-495 INNER LOOP PRIOR TO EXIT 36 MD 187 OLD GEORGETOWN RD (IL) (MM 37.5)","Montgomery",2,"39.01419","-77.127266","RS (closed), L3 (closed), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), RS (open)","2025-04-01 07:19:15","2025-04-01 07:02:36","2025-04-01 07:19:19.326","Inner Loop","1 vehicle involved.","1/3 Inner Loop-right Traffic Lane, right Shoulder closed","Fireboard, CHART Unit - 04541SG",False,"{}",NULL,NULL,"2025-04-01 07:22:04.883232-04"
"365","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 07:19:51","2025-04-01 05:27:06","2025-04-01 07:19:54.468","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 07:23:04.888044-04"
"367","35007bcc84c703eb0067d32ec4235c0a","Medical Emergency","Incident @ I-495 INNER LOOP PRIOR TO EXIT 36 MD 187 OLD GEORGETOWN RD (IL) (MM 37.5)","Incident @ I-495 INNER LOOP PRIOR TO EXIT 36 MD 187 OLD GEORGETOWN RD (IL) (MM 37.5)","Montgomery",2,"39.01419","-77.127266","RS (closed), L3 (closed), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), RS (open)","2025-04-01 07:22:45","2025-04-01 07:02:36","2025-04-01 07:22:45.555","Inner Loop","1 vehicle involved.","1/3 Inner Loop-right Traffic Lane, right Shoulder closed","Fireboard, CHART Unit - 04541SG",False,"{}",NULL,NULL,"2025-04-01 07:23:04.892054-04"
